"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/21/2021","AirNow","250154002","3","4.8","ug/m3 LC","20","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/22/2021","AirNow","250154002","3","4","ug/m3 LC","17","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/23/2021","AirNow","250154002","3","5.6","ug/m3 LC","23","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/24/2021","AirNow","250154002","3","8.8","ug/m3 LC","37","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/25/2021","AirNow","250154002","3","9.5","ug/m3 LC","40","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/26/2021","AirNow","250154002","3","3.2","ug/m3 LC","13","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/27/2021","AirNow","250154002","3","4.3","ug/m3 LC","18","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/28/2021","AirNow","250154002","3","7.1","ug/m3 LC","30","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/29/2021","AirNow","250154002","3","7","ug/m3 LC","29","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"04/30/2021","AirNow","250154002","3","1.6","ug/m3 LC","7","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/01/2021","AirNow","250154002","3","2","ug/m3 LC","8","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/02/2021","AirNow","250154002","3","6.1","ug/m3 LC","25","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/03/2021","AirNow","250154002","3","4.2","ug/m3 LC","18","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/04/2021","AirNow","250154002","3","5.2","ug/m3 LC","22","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/05/2021","AirNow","250154002","3","2","ug/m3 LC","8","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/06/2021","AirNow","250154002","3","2.2","ug/m3 LC","9","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"05/07/2021","AirNow","250154002","3","4","ug/m3 LC","17","QUABBIN RES","1","100.0000","88101","PM2.5 - Local Conditions","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/01/2021","AQS","250170010","3","9.5","ug/m3 LC","40","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/02/2021","AQS","250170010","3","4.7","ug/m3 LC","20","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/03/2021","AQS","250170010","3","6.7","ug/m3 LC","28","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/04/2021","AQS","250170010","3","4.7","ug/m3 LC","20","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/05/2021","AQS","250170010","3","4","ug/m3 LC","17","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/06/2021","AQS","250170010","3","4.4","ug/m3 LC","18","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/07/2021","AQS","250170010","3","4.1","ug/m3 LC","17","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/08/2021","AQS","250170010","3","3.9","ug/m3 LC","16","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/09/2021","AQS","250170010","3","3.4","ug/m3 LC","14","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/10/2021","AQS","250170010","3","6.6","ug/m3 LC","28","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/11/2021","AQS","250170010","3","17.1","ug/m3 LC","62","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/12/2021","AQS","250170010","3","9.7","ug/m3 LC","40","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/13/2021","AQS","250170010","3","9.4","ug/m3 LC","39","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/14/2021","AQS","250170010","3","23.7","ug/m3 LC","75","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/15/2021","AQS","250170010","3","15.9","ug/m3 LC","59","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/16/2021","AQS","250170010","3","5.1","ug/m3 LC","21","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/17/2021","AQS","250170010","3","4.8","ug/m3 LC","20","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/18/2021","AQS","250170010","3","3.8","ug/m3 LC","16","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/19/2021","AQS","250170010","3","3.8","ug/m3 LC","16","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/20/2021","AQS","250170010","3","5","ug/m3 LC","21","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/21/2021","AQS","250170010","3","6.2","ug/m3 LC","26","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/22/2021","AQS","250170010","3","9.8","ug/m3 LC","41","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/23/2021","AQS","250170010","3","3.2","ug/m3 LC","13","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/24/2021","AQS","250170010","3","1.8","ug/m3 LC","8","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/25/2021","AQS","250170010","3","2.3","ug/m3 LC","10","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/26/2021","AQS","250170010","3","5.7","ug/m3 LC","24","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/27/2021","AQS","250170010","3","5.3","ug/m3 LC","22","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/28/2021","AQS","250170010","3","5.1","ug/m3 LC","21","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/29/2021","AQS","250170010","3","2.5","ug/m3 LC","10","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/30/2021","AQS","250170010","3","3","ug/m3 LC","13","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/31/2021","AQS","250170010","3","8.3","ug/m3 LC","35","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/01/2021","AirNow","250170010","3","7.5","ug/m3 LC","31","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/02/2021","AirNow","250170010","3","1.7","ug/m3 LC","7","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/03/2021","AirNow","250170010","3","2.4","ug/m3 LC","10","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/04/2021","AirNow","250170010","3","4","ug/m3 LC","17","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/05/2021","AirNow","250170010","3","10.7","ug/m3 LC","45","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/06/2021","AirNow","250170010","3","9.4","ug/m3 LC","39","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/07/2021","AirNow","250170010","3","10.3","ug/m3 LC","43","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/08/2021","AirNow","250170010","3","6.2","ug/m3 LC","26","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/09/2021","AirNow","250170010","3","10.3","ug/m3 LC","43","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/10/2021","AirNow","250170010","3","9.8","ug/m3 LC","41","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/11/2021","AirNow","250170010","3","7.4","ug/m3 LC","31","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/12/2021","AirNow","250170010","3","4.2","ug/m3 LC","18","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/13/2021","AirNow","250170010","3","4.2","ug/m3 LC","18","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/14/2021","AirNow","250170010","3","7.2","ug/m3 LC","30","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/15/2021","AirNow","250170010","3","7.6","ug/m3 LC","32","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/16/2021","AirNow","250170010","3","5.5","ug/m3 LC","23","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/17/2021","AirNow","250170010","3","3.5","ug/m3 LC","15","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/18/2021","AirNow","250170010","3","4.5","ug/m3 LC","19","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/19/2021","AirNow","250170010","3","5.4","ug/m3 LC","23","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/20/2021","AirNow","250170010","3","5.2","ug/m3 LC","22","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/21/2021","AirNow","250170010","3","4.4","ug/m3 LC","18","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/22/2021","AirNow","250170010","3","9.4","ug/m3 LC","39","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/23/2021","AirNow","250170010","3","8","ug/m3 LC","33","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/24/2021","AirNow","250170010","3","4.5","ug/m3 LC","19","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/25/2021","AirNow","250170010","3","2.5","ug/m3 LC","10","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/26/2021","AirNow","250170010","3","4.6","ug/m3 LC","19","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/27/2021","AirNow","250170010","3","9","ug/m3 LC","38","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"02/28/2021","AirNow","250170010","3","7.4","ug/m3 LC","31","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/01/2021","AirNow","250170010","3","5","ug/m3 LC","21","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/02/2021","AirNow","250170010","3","2.4","ug/m3 LC","10","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/03/2021","AirNow","250170010","3","5.9","ug/m3 LC","25","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/04/2021","AirNow","250170010","3","4.9","ug/m3 LC","20","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/05/2021","AirNow","250170010","3","2.2","ug/m3 LC","9","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/06/2021","AirNow","250170010","3","3.5","ug/m3 LC","15","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/07/2021","AirNow","250170010","3","3.8","ug/m3 LC","16","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/08/2021","AirNow","250170010","3","4.3","ug/m3 LC","18","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/09/2021","AirNow","250170010","3","6.4","ug/m3 LC","27","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/10/2021","AirNow","250170010","3","7.4","ug/m3 LC","31","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/11/2021","AirNow","250170010","3","14.6","ug/m3 LC","56","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/12/2021","AirNow","250170010","3","6.5","ug/m3 LC","27","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/13/2021","AirNow","250170010","3","3.2","ug/m3 LC","13","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/14/2021","AirNow","250170010","3","3.5","ug/m3 LC","15","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/15/2021","AirNow","250170010","3","3.5","ug/m3 LC","15","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/16/2021","AirNow","250170010","3","4.7","ug/m3 LC","20","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/17/2021","AirNow","250170010","3","7.3","ug/m3 LC","30","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/18/2021","AirNow","250170010","3","13.5","ug/m3 LC","54","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/19/2021","AirNow","250170010","3","4","ug/m3 LC","17","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/20/2021","AirNow","250170010","3","5.9","ug/m3 LC","25","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/21/2021","AirNow","250170010","3","9.1","ug/m3 LC","38","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/22/2021","AirNow","250170010","3","7.1","ug/m3 LC","30","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/23/2021","AirNow","250170010","3","6.5","ug/m3 LC","27","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/24/2021","AirNow","250170010","3","7.5","ug/m3 LC","31","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/25/2021","AirNow","250170010","3","8.5","ug/m3 LC","35","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/26/2021","AirNow","250170010","3","6.5","ug/m3 LC","27","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/27/2021","AirNow","250170010","3","2.6","ug/m3 LC","11","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/28/2021","AirNow","250170010","3","6.3","ug/m3 LC","26","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/29/2021","AirNow","250170010","3","2.2","ug/m3 LC","9","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/30/2021","AirNow","250170010","3","4.5","ug/m3 LC","19","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"03/31/2021","AirNow","250170010","3","6.5","ug/m3 LC","27","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"04/01/2021","AirNow","250170010","3","3.1","ug/m3 LC","13","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"04/02/2021","AirNow","250170010","3","3.6","ug/m3 LC","15","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"04/03/2021","AirNow","250170010","3","5.1","ug/m3 LC","21","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"04/04/2021","AirNow","250170010","3","6.8","ug/m3 LC","28","ChelmsfordNR","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
